truncated_text
Not a good sign.<br /><br
Anybody want to place bets?
<br /><br />-The killer in
"(By the way, does anybody"
While there is no accounting
Apparently students are perfectly able
I suppose if this plot
I suppose the trade-off for
"I've already played ""count the"
How else will I entertain
<br /><br />-Note to self:
It had Jamie Lee Curtis
I miss Jamie Lee.
I wish she'd act more.<br
Instead the girls get in
I hear all these colleges
That's the only logical explanation
(On another side note: This
Michael Myers went hunting after
Just saying.)<br /><br />-It's official:
What triggered it?
Was it whenever Donna went
"Was it her constant dreams,"
Or was it Brittany Snow's
I'll have to say it
You win the pot.<br /><br
My friend turns to me
Kind of like saying that
I refuse to recommend this.
This is as lazy of
"And unfortunately for theater patrons,"
I went into this with
Despite thinking that this would
"Sadly, Prom Night is about"
We've seen it all before
If you go to see
The laughs aren't at points
"Seriously, was this supposed to"
The film makers missed the
"Which in retrospect, I wish"
"Not me though, I had"
Needless to say It didn't.
"The ""horror"" scenes are a"
The movie manages to look
I halfway expected to see
<br /><br />This movies scary
"""Prom Night"" is a title-only"
This movie takes place in
She and her friends arrive
"Little does anyone know, a"
and is willing to kill
"""Prom Night"" suffers from the"
There are absolutely no surprises
What does this equate to
Boredom.
Unless of course you have
"The plot is simplistic, but"
It all just seemed very
"Take Carpenter's ""Halloween"" for example"
You don't need gore to
The tension and suspense here
Our characters aren't well written
"Among the ""jump"" scares (that"
The sets for the movie
"As for the acting, it's"
Brittany Snow plays the lead
"Johnathan Schaech plays the villain,"
"However, I did like the"
As far as the ending
"Everything was very by-the-numbers, routine,"
There were a few neat
I'd advise seasoned horror fans
Some may find a little
"I expected better, and left"
3/10.
If I could give this
While I respect the fact
If the rating had been
The actors could probably have
This was a terrible waste
I'd sooner go and see
I think it was an
At least BRITTANY SNOW's performance
The killer was so dumb
"The deaths were stupid, boring"
The movie was very boring
"It wasn't suspenseful at all,"
"Its another bad PG-13 remake,"
The ending was so stupid
The movie is pretty slow
Overall the only good thing
Well thats just my opinion.
i gave it a 2/10.
I saw this movie a
"I must admit, I found"
Logical problems:<br /><br />1.
"Her boyfriend, who seems to"
Don't you think that he
<br /><br />2.
When the remark is made
When your best friend's family
As soon as Nash asks
And on.
And on.
"Basically, the plot was decent,"
If you don't consider all
Why Hollywood feels the need
Prom night is so flat
It's clear Hollywood Horror is
Even The likes of The
Prom night is virtually bloodless
Its inability to seal the
the original.<br /><br />One of
Donna Keppel (Brittany Snow) has
But while Donna is willing
An obsessed killer is on
"Scott Porter, Jessica Stroup, and"
A plot that will probably
Witch if you ask me
"At one point, a girl"
Desperate times really do call
There haven't been this many
This is not that movie.<br
Avoid at all cost.
"Nobody will like Prom Night,"
Considering its absolute lack of
A night you'll be in
OK this movie was made
I knew this movie would
Thats like asking how many
The answer is NONE!!
Prom night 1980 was of
WHAT THE HELL?
why would they have an
Do they want him to
2)His intentions are somewhat uncertain
3) The killer is too
He used to be a
The night of the prom:
And so the characters kept
There is less than nothing
The only part of my
It was a lot more
"And the thing was, it"
Maybe if the guy had
The fact that I cared
"And to make matters worse,"
The hotel staff didn't seem
I was incredibly surprised that
She realises this and then
Nice one.<br /><br />The worst
He really pushed all boundaries
Shocking!
"And the music, don't even"
It was almost as appropriate
It was terrible and stupidly
"No one, in their right"
Mainstream cinema seems to be
If you get the urge
Don't do it.
There are better things to
Like a sheet to play
The acting was horrendous as
It was poorly put together
The ending was even worse.
"Everyone kept dying, but somehow"
They did not give enough
The movie needed more time
The only reason I give
They needed better coaching.
They could have really made
i saw this film by
"blonde women being stalked,the villain"
you had the cop on
pathetic!
When I first saw the
The plot seemed good and
"I mean, a slasher movie"
And the plot: A High
"Prom night, a night that"
"However, I saw it and"
It was not only the
"First of all, it wasn't"
There was not one moment
"Also, the murder scenes were"
All the slasher did was
Also there was absolutely no
The scene with the most
He slits her throat and
"He isn't mysterious, creepy, or"
He's just this guy who
"An example is when, at"
"Also, every single thing in"
"The victim, after seeing the"
The guy goes into the
The main character forgets something
Thats it!
She and her boyfriend go
The movie sequence was so
No wonder this movie was
"My friend and I, along"
That should have told me
We have all been asking
Its a paint by numbers
It also looks like the
Slasher movies are a lot
I'm a big fan of
This movie was pain for
I had to use fast
It was boring!
How can somebody ruin this
The story was the only
Actors were sh.t.
They can't live the role.
The main actor(Tom ...
) is a null.
Watch the other roles of
The fighting scenes were unbelievable
Like other reviewer said low
French can't do right thing
"That was bit brrr, after"
"First of all, if you'r"
Low budget movie !!!
Largo is supposed to be
"chicken producers, it gave some"
Lol ).
The striking N.Y.
Winch building becomes a common
The good looking Largo becomes
Freddy the cool 'scarface' pilot
"Simon, Largo's good buddy, does"
He gave some pepper !
Largo doesn't throw knifes at
The whole story is confused
"French directors and producers, if"
"Very very bad film, good"
).
"In my knowledge, Largo winch"
"So, when I had to"
<br /><br />Was it the
The difficult relationship Largo has
The multiple box story in
"The exotic locations of Honk-Kong,"
"<br /><br />Dunno, but he"
"Chilly, alienating adaptation of Rebecca"
It seems he remembers old
This extremely well-cast soaper brings
There are a handful of
"Long on the shelf, this"
*1/2 from ****
"but ""Cinderella"" gets my vote,"
"The music is genuinely pretty,"
She is waking up in
"Unfortunately, the script gives us"
Freedom from her servant role?
The respect of her step-family?
Someone to talk to besides
In one song (cut from
You go girlfriend!
"In short, Cinderella is a"
She passively accepts her step-family's
She only asserts herself once
"For this, she is given"
Can anyone see Belle or
"If Cinderella is dull, her"
The Prince in Cinderella gets
We are given no indication
All we know is 1)
"Heck, even the prince from"
Not only does this lack
"Granted, these characters are amusing."
"Even so, when the comic"
Cinderella is a prime example
Just saw it yesterday in
Just before going I came
Despite the fact that I
All of this would be
"A ""don't know how to"
When I bought this DVD
What a disappointing movie!
"First, it's not a comedy;"
"Second, the plot is so"
"The sound mixing is horrible,"
It made me remind some
"In fact, it was one"
"Bad argument, bad acting, bad"
Just forget about it!
(I'll indicate in this review
"I was surprised how, this"
A few minority characters are
"All characters, white plus a"
"Worse, their interactions with each"
But even if we suspended
When you fashion stories so
That's fine.
"But romance is amazing, deep,"
"These ""romantic"" stories each feature"
"Words exchange, thoughts are projected"
The only story involving a
"Sure, his words when trying"
"So it unfolds, if something"
"By the way, the only"
"_New York, I Love You_,"
We expect to see the
But when we look closer
Notwithstanding the last scene of
"What, the dad can't be"
"Now that he's obviously hot,"
Are we that naive as
As if a Mexican construction
But in every conceivable set-up
All these stories could have
Asian girl living in Chinatown
How 'bout an Asian cougar
"Again, I'm not saying the"
It's just that every.
damn.
story premise.
is so hackneyed--and thus they
The real way to have
The movie was just fine
"However, it is telling that"
"Having loved 'Paris, Je T'aime',"
What I liked about 'Paris'
You got a sense of
"In 'NY', there is no"
"Also, the switch in directing"
It wasn't all romantic.
There was love between parents
'NY' seemed to only go
There were some redeemable shorts
I didn't connect with any
I remember watching 'Paris' and
it just had so much
"For me, there was no"
I saw this regurgitated pile
"<br /><br />First off, the"
There are no black or
"Or who, say, know the"
I know it's not the
"Plus, you know the people"
<br /><br />Possibly worse than
Me either).
This movie ran the gamut
"Bad acting, bad writing, bad"
<br /><br />But thank god
"And, side note, Uma dodged"
"This, of course, is one"
I don't consider myself easily
<br /><br />A close second
"I don't mean opposite, I"
Against is the only explanation.
I realize now that the
HIGHLIGHT.
Please keep that in mind
"This film is embarrassing, strangely"
<br /><br />(The extra star
"I've never been to Paris,"
I've been to NY several
I kinda expected to be
There are no love stories
There's a lot of dysfunctional
Maybe this reflects a characteristic
Can't you find love in
This was a movie i
So i finally got it
"For starters,the movie has so"
"Anyway,here you will notice elements"
The story follows many lives
I feel like there was
The movie was too short
if you like active scenes
i give it 4 just
"Following the success of ""Paris,"
"Unlike the original film, the"
"And, the often start up"
"As a result, there is"
The stories tended to be
It was an amazingly dull
"Now understand, it was good"
Among the better ones was
This is all so sad
I respected what they tried
"For a recent film, that"
One consists of Kevin Bacon
The other features a teen
A few years back the
It does have a large
<br /><br />A few of
An anthology is always risky
There's a lot of talent
"A great many talented actors,"
"Unfortunately, I couldn't really enjoy"
And unfortunately some of them
"<br /><br />Secondly, several segments"
Like seeds of good stories
I'm not talking about happy
<br /><br />Last but not
"New York, I Love You,"
"Case in point, look at"
While the latter isn't a
"The Ethan Hawke scene, however,"
"bits involving Bradley Cooper, Drea"
It's not even so much
It's the lack of imagination
It's mostly got little to
"Everything else can be missed,"
A mixed bag is putting
The problems with this film
"First of all, while the"
The story lines were thin
It finally reached a point
There is a reason this
Judge Reinhold as the cuckold
But it is a good
Thanks to some infamous home
"So awful, that i have"
Eva and Luis is a
Nick indirectly causes Eva to
Luis and Charlotte had an
Luis cheated on Eva by
Eva kidnapped Nick and dragged
The trip to Venice ends
"It not only look senseless,"
"In the film, Nick try"
It is either the strangers
While some of the problems
They prefer to go through
Garson Kanin wrote and directed
David Janssen is somewhat miscast
Janssen approaches every scene the
Playing this role cool and
"His son, a ne'er-do-well in"
Brenda Vaccaro is cute as
"Unfortunately, ""Where It's At"" doesn't"
** from ****
Casting bone to pick: David
I assume the AMA wrote
This movie hasn't aged very
"If anyone remembers, LV wasn't"
the city coddled the mob
Drivas comes off as sexually
Sonny boy wants to be
"Interestingly enough, the son doesn't"
What nudity there is is
The editing is HORRIBLE and
Don Rickles is on board
seemingly preparing him for a
"Not to give anything away,"
Rickles' character with power tools
"A curiosity at best, far"
Dos/Dias.
Now go watch CASINO again...
I can only believe that
The one who wrote the
"The cast tries, but the"
The script sinks to it's
"An ugly sequence, but sadly"
"""Ethnic"" jokes are now totally"
I was thrilled to watch
It's just a regular soft-core
There's just one hot sex
I watched this a long
My advice is to watch
Up until the last 20
The final fight sequence changed
"But to get to it,"
someone threw a tomato at
Not to mention the dubbing
"It's not a tap"" -"
"""Dragon Lord"" is worth renting"
(**)
When I sat down to
Using football as launching pad
"Still unfortunately, despite its bravery"
This leads me to the
The film succeeds in being
This has led to some
By this dropping the ball
This way the film moves
Nothing is left out in
So even if the story
Personally I was close to
So did their parents and
However the handsome Irish coach
He didn't even appear very
The script and cast had
Had the let-downs not been
"If you enjoyed this film,"
"Long, boring, blasphemous."
Never have I been so
"An executive, very successful in"
"Both characters feel very alone,"
"With this argument, the somehow"
"Anyway, as there were some"
"The French cinema, in general,"
"But, because of that, it"
"Really nasty, in my humble"
"First of all, I was"
"Boy, was I wrong!"
In no way is this
"Sure, the plot consists of"
"There are 2 shower scenes,"
Aside from the lack of
"Nicholas Walker is Paul, the"
"However in so doing, he"
Sally Kirkland is also on
It's sad to see a
Not the least bit John
In a film billed as
While this does bring the
Furthermore you can't emphasize with
Technically not an all-together bad
Towards the end of this
"She convinces one that, if"
"Unfortunately, I can't find many"
If you've wondered what Sheedy
"For the rest, Sally Kirkland's"
Savage's drunken brute of an
"Of the leading actors, Nicholas"
Dara Tomanovich is better and
"Sheedy's meticulous, understated performance (though"
"The sets are drab, the"
Where to start...
If this movie had been
"Unfortunately for me, and anyone"
The only THRILL I got
If you want a good
But if you want to
But Wow...
I Meant WOW!!
The only person in the
The only reason why I
"Instead, go to the zoo,"
Monkeys are funny.
People with amnesia who don't
There isn't a black person
It's labeled Unrated.
I think they took out
They may have taken out
All we know is that
There's a lot of unfathomables
It's supposed to be a
It's supposed to be a
If it's so hot in
I had quite high hopes
"I was extremely tolerant, and"
I felt quite sick by
And when the film climaxed
Avoid this film at all
"""Plan B"" is strictly by-the-numbers"
I surprisingly found it to
Grating doesn't even begin to
Ricky (Mark Matheisen) is a
Talk about a stock character...ugh.
At least the other three
Lisa Darr and Lance Guest
Since they are not whiny
Sara Mornell rounds out the
I've seen this character a
They introduced a Russian character
He was portrayed as being
They were just getting warmed
Gina decides to be gay
Honestly.
That wasn't that bad except
Her lesbian date had very
She also got quite upset
"Finally, her date goes around"
"Of course, we all know"
(Please note the sarcasm in
Thank you.)<br /><br />This film
2/10
I had the misfortune to
It fails on pretty much
Even though there's a repertoire
"Heck, even the legendary filmmaker"
"So, maybe it's me but"
"The opening is great, though,"
"It's all downhill from here,"
Reynaud's character is a maneater
Franco had a decent budget
This COULD have been his
It's supposed to be psychedelic
"Half of the time, you"
This most certainly isn't Franco's
I wouldn't even recommend it
If you're looking for more
Orloff' or 'Female Vampire'.
I've come to realise from
"However, Franco has gone overboard"
I've got to admit that
The plot has something to
There's no gore and the
I have to say that
Jess Franco is definitely a
"'Succubus', the edited version of"
"Apparently, this is one of"
A disappointing film.<br /><br />The
Actually she does very little
"It's a pity though, Chrissy"
"So the question now is,"
Kubrick meets King.
It sounded so promising back
"Then the movie came out,"
The Kubrick cultists don't give
"They talk about Steadicams, tracking"
"As it happens, both camps"
Unfortunately.<br /><br />If one views
<br /><br />I used to
The writer Diane Johnson (author
Maybe she was chosen for
But the little blue-collar town
<br /><br />Kubrick the Anglophile
"He, of course, is the"
And considered on its own
I'm even willing to take
But it doesn't succeed as
"Parsed either way, the film"
Or do they exist only
One notes how whenever Jack
One notes how the hotel's
Very deep stuff.<br /><br />But
Are we to seriously conclude
"(And if you swallow that,"
Maybe only wanted to evoke
"Whatever the case, the film"
"As a result, the story"
This movie hasn't improved with
But those gushing Elevators o'
And Jack Torrance's infamous tag
(I know: I sat in
Glad we don't have to
A foyer full of mummified
"Yikes, now I really am"
"The performance of Shelley Duvall,"
"Chicken,"" is best passed over"
It probably merits a 3
I caught this stink bomb
Many reviewers out there aren't
The enormously popular novel had
"""Salem's Lot"" had already been"
Fans hoped that a director
"It didn't happen.<br /><br />Sure,"
Jack Nicholson cannot be anything
He's always crazy and didn't
I don't care that many
"So is everyone else, for"
"Scatman Crothers' character, Dick Halloran,"
I remember the audience in
King's books really never translate
Kubrick jettisoned the tension between
I hate this movie!
It was NOTHING like the
If you watch the movie
But King's book was AMAZING
"I mean, the general meaning"
The ending for example!
So in the book it
but in this horrible movie
"yeah, there is no maze"
Another part that made me
Halloran!
"what the heck, he is"
"Overall, it was just bad"
Many King fans hate this
"That notwithstanding, the movie does"
I'd like to smack the
I always follow up with
"exactly what scene scared you?"""
"Occasionally someone, at a loss"
"If you're afraid of that,"
I just rolled my eyes
Really one of the stupidest
"<br /><br />Oh, and nice"
Halloran's artwork Stanley!
Black light afro-nymphomaniacs really add
Has there ever been a
<br /><br />Toss in the
These writings write about the
If I owned a video
This film is so rubbish
Well I drive to work
It even starts with 20
Even the little kid does
Round and round he goes
What's so scary about watching
I think NOTHING and if
Then the man walks around
That's all that happens and
Not the best of the
I read a lot of
But this movie disappointed me.
The sound and environment was
Not was there a single
I expected it to a
The only scene where I
There are lots of fragments
Most of the things are
The story does not tell
Might be a good movie
"Ladies and Gentlemen,please don't get"
The hotel where most of
"Ok, honestly I dont see"
Its really not.
There were two good things
"Jack's performance, he was very"
2.
"Danny's performance, he was good."
No other then that it
"And, what was Stanley Kubrick"
She was so bad.
She looked the same every
The problem with this movie
I would have had more
"And, the over all movie"
The problem with the movie
So dont see the movie
3/10.
I am going to keep
After just finishing the book
I had high expectations of
The only reason I give
I have a couple main
The casting.
Jack Nicholson barely fits into
"Also, I would have NEVER"
I pictured Wendy much differently.
I can see why they
"He's supposed to look normal,"
"Also, they make one of"
"Danny was alright, he needed"
He acted way to droney.<br
The screenplay.
They cut out so many
Some of the things that
Some of the things that
I was extremely irritated.<br /><br
The Ending.
"The ending was changed completly,"
The Ending was so cool
Hallorann was never supposed to
If they wanted to kill
You never even saw a
"The camera angels were cool,"
"I reccomend reading the book,"
I applaud Stephen King for
I would never have done
I can't wait to see
This has got to be
"First of all, the plot"
The little kid is weird
We find that the kid
This gift never ever has
Then the movie gets more
He goes on a rampage
"well, he feels like it."
Why else would he do
All of a sudden we
The man kisses her and
Somehow a black man enters
Then the kid and the
Most movies aren't a complete
"The music is trashy, the"
This movie is extremely overrated.
AVOID THIS MOVIE AT ALL
I'm surprised it's gotten such
One Star.
That's all this documentary deserves.
I haven't felt this disappointed
And although the subject of
Having seen all the other
what were you thinking?!
lol.<br /><br />Though the information
"It had a terrible flow,"
Well there are plenty of
None of this is helped
It doesn't even look like
It also lacked any emotional
"Remember the episode in ""Walking"
That episode still gets me
It's this sort of engagement
When you are more engaged
"Otherwise, DO NOT bother even"
This does not belong on
Hmmm...
"OK, If you're looking for"
"Max, the younger, has a"
"Adam, the eldest, is a"
This movie is suppose to
"It however, does not."
It shows that cocaine can
Most of the movie focus
"Eventually Adam, can no longer"
Doesn't descend into what cocaine
If you want a clear
And notice the difference.<br /><br
Try and see for yourself...
The movie is about two
Geniuses as they like to
"I believe that anxiety, confusion"
The movie is cheap on
It gives the comic book
However it's visually numbing the
"This has to be, by"
When I saw that Michael
WRONG!
No one should waste their
I fast forwarded through 80
It is a pity that
In fact I would go
"<br /><br />I, like many"
No chance!
This film was shocking!
Imagine a movie length 'The
"<br /><br />Michael Madsen, how"
"The worst part is, I"
"Directing - Zero Stars, Screenplay"
This has to be the
Madsen fans don't be drawn
He is only in it
This movie is so bad
had been destroyed.
"A BDSM ""sub-culture"" of Los"
A question soon develops as
Celia is employed as a
Two FBI field agents (whose
Flaws in logic and continuity
Direction is unfocused and not
The mentioned photographic gymnastics culminate
One solid acting turn appears
This is not Michael Madsen's
This movie was just awful.
If you want to laugh
Words cannot describe how idiotic
Sorry Michael.
The cinematography was dark.
All the other actors are
"When watching it, it feels"
"This movie had sexual overtones,"
"The acting was bad, except"
He looked like he wanted
I hope he got paid
It is something I would
It is not even a
I just watched this film
Mainly I think it's a
"She's murdered by someone, which"
The local homicide division of
I know.
Wow.<br /><br />Michael Madsen is
He's in the film for
I won't even explain the
"But before the final scene,"
"Honestly, they could have ran"
I got it because I
I really could have used
"Like, playing that game with"
That for 80 minutes would
I agree totally with the
Michael Madsen must have done
The only redeeming part of
At least all I lost
The crew member who was
When the female lead and
FBI handed the female a
When the alleged killer came
One is left to ponder
I think not.
Ms.
Xavier appears to be a
It is too bad the
It would seem that a
[CONTAINS SPOILERS!!!]<br /><br /> Timon
Timon decides to go back
So they go back.
Way back.
Back even before Simba was
Back to Timon's old home
A clan of meerkats burrowed
The worst digger in the
His mother took pity on
Mother suggested putting Timon on
"Just then, hyenas Shenzi, Bonzai"
That did it.
The other meerkats just wanted
So he kissed his mom
He didn't get very far
"Just then he met Rafiki,"
Timon had no clue what
Timon and Pumbaa join up
What was going on?
Timon didn't care.
They pressed on.
Timon then saw Rafiki atop
Just then all the animals
Was this to honor the
"No, Pumbaa had passed gas"
Pumbaa and Timon suddenly find
"When they reach land, Timon"
But then they gaze around
It was beautiful: trees and
Timon named the place after
Timon and Pumbaa go out
They take him under their
They teach him the arts
"Pretty soon, a teenage Simba"
"Simba won, leaving Timon deathly"
Timon and Pumbaa just knew
"Suddenly, Simba runs away."
Nala and Pumbaa race after
He chose to stay at
Timon's mother and Uncle Max
"While Simba battles Scar, Mother"
It worked.
Scar is soon flung down
Then all is well.
"Mother, Uncle Max and the"
"Back to the present, Timon"
"So do Mickey Mouse, Donald"
It was too ridiculous and
The original Lion King was
It had a serious story
This one was just silly
"I swear, sometimes Timon and"
They're overplayed to the point
The original voice cast is
New to the cast are
"So anyway, this movie isn't"
It takes place right after
"Hence, it's 1 1/2."
"In conclusion, I don't recommend"
However the kids will love
I hope this will also
Two is enough.
"""The Lion King 1 1/2""."
What we've come to expect
I saw and liked the
Especially because the second is
And it's a story standing
You don't have to know
I liked that in the
"the third, here is absolutely"
I tried it with a
We decided to stop after
"The movie is okay, there"
But what for?
Timon and Pumba were funny
What Lion King 1 1/2
But what for?
I'd really like to know.
"You know, the idea of"
But what comes after is
I guess many people liked
"Yet, for me many parts"
"No chance, most of it"
Btw.
what was the movie about
Was it a) about Timon
I tend to choose option
That's really funny and no
A dedicated fan to the
Now I'm not arguing with
"Although it isn't bad, it"
Basically this movie is one
and that's about all that
"Make a real TLK3, Disney!"
The potential is there.<br /><br
Having watched both the Lion
I thought Lion King 1.5
What a disappointment !
Disney must be getting desperate
"Unlike LK I & II,"
While the characters and animation
Some of the bits could
I found this to be
I know Disney always displays
Timon and Pumbaa the animated
The vocal talents are impressive
Overall if you liked the
It's insulting because it's unfair
And that about sums it
There really wasn't much of
It loosely based itself off
It is supposed to be
But there isn't much more
"But still, is that it?"
I was hoping for something
"Instead, all I have to"
"But other than that, it"
Disney really should stop these
It really was quite boring
"""D-"""
I give this film it's
BUt I couldn't get past
the big problem is that
Then what do you do?
You have 50 minutes of
"The corollary is that Okay,"
He isn't going to shoot
"<br /><br />second problem, almost"
Human nature.
"People are going to flinch,"
Too much randomness.
"That's why ""real"" Reality television"
"Even that was predictable, since"
Big surprise the movies two
So we are left with
The purpose of such a
What did she THINK was
She is promptly shot by
Really?
<br /><br />the problem with
This is neither.
Live!
"Yes, but not kicking.<br /><br"
A contest rather.
The main participant in this
For real.<br /><br />The country
"In a way, I had"
And up to the last
And the network pushed on.
Towards a new frontier in
And they definitely succeeded in
They pushed the envelope.<br /><br
"The woman was not ill,"
There was no kidney auction.
"The whole show, that, with"
The man who founded this
Leaving everybody far behind in
As if I'm going to
As if I'm gonna believe
Watch Running Man with Arnold
At least it had a
So she gets shot in
Don't take my word for
I really don't understand all
This movie is the worst
But I don't think it
He have somehow managed to
I heard about this film
But I started watching the
This could be a really
The small featurettes on every
It build up to something
But when the so called
Here's where the writer should
But instead it's wrapped up
Even if the film starts
Let's see.
"In the ""St."
"Elsewhere"" finale we found out"
"""Newhart"" ended by telling us"
"And ""Roseanne"" ended by telling"
"Very ""creative""."
Annoying was more like it.
"Yes, it was just a"
It's just that when you
At least as far as
This type of series finale
"Now ""Newhart"" being all a"
At least done in a
The idea itself was not
Roseanne left me feeling cheated
Blazing saddles!
It's a fight between two
Director Glenn Gordon Caron (the
It has the prickly energy
"These aren't even characters, they're"
"Barely-released to theaters, the film"
Winger is the only stand-out
*1/2 from ****
"I love these actors, but"
Some people thought it was
"Well, if you liked ""Breaking"
I hated both.
3/10
I can't believe they got
That's all I've got to
Gene Hackman gets himself busted
It's a given of course
"That's supposed to be suspenseful,"
<br /><br />Hackman goes through
So everyone in the cast
Maybe something really was lost
<br /><br />And we never
"First, it takes a full"
"What a waste of time,"
Then Hackman stays in a
"Again, another 20 minutes."
Then more wasted time showing
All of this should have
By the time the real
"Hackman is great as usual,"
There are really two sections
Firstly there's the laughable prologue
In that case he would've
It's as if the filmmakers
Stanley Kramer directs an action
THE DOMINO PRINCIPLE features Gene
"Richard Widmark, Edward Albert, and"
Hackman asks a lot of
While it strives to be
The film is extremely well
Kramer's direction is devoid of
It's a very sunny movie!<br
Widmark and Wallach are suitably
Even the usually obnoxious Mickey
One oddity however is the
We're told she's done time
Kramer's idea of making her
It's a role better suited
What did producer/director Stanley Kramer
Were there a few pieces
"And what about Gene Hackman,"
What did they see in
A major misfire by Stanley
"""The Domino Principle"" is, without"
Hardly any sense can be
This film is notable for
Part of the opening is
"Outside the town of Silby,"
Forget about the other holes
No 'mild mannered reporter' here!
"Clark Kent, knowledgeable and self-assertive,"
"As Superman, he is gentler"
"""You're not going to shoot"
"In the first place, they"
"In the second place, they"
It's beyond cheap (the one
An interesting counterpoint to the
"Back in the 1970s, WPIX"
"Every once in a while,"
"Watching it recently, I was"
"True, George Reeves' Superman costume"
"And true, the Mole Men's"
What was supposed to be
But these were forgivable shortcomings.<br
"Time and again, Superman failed"
A lynch mob is searching
Rather than round up the
The creatures are cornered?
"Again, he stands around watching"
"Luke Benson, the town's rabble-rouser,"
Attempted murder to any reasonable
Superman had quite a few
If only they had been
I just got the UK
The additional stuff includes the
So I slapped it into
I'm not a huge fan
It has the feel of
"In any event, it's an"
I'm of an age where
"Even so, for a low"
The story opens with the
This conflicts with the arrival
As Clark is sniffing out
The little guys scare some
Superman steps in (moderately ineffectually)
Corey's pals burn down the
Corey incites a lynch mob
Superman stops them entering the
A total of 4 Mole-Men
gun because its sole effect
He immediately changes his ways
The end.<br /><br />Despite the
The Mole-Men are never engaged
They do look a little
"But he is a terrible,"
Not only does he not
I'm sure he was told
And he plays Superman as
He takes off and lands
"Oh, some bullets bounce off"
"In fact, visual effects are"
"Thankfully, production standards on the"
This movie was just plain
Just about every cop movie
Bad guy gets away?
check.
Partner?
check.
Wacky personality clash with partner?
check.
Rookie with something to prove?
check.
Rookie shows up grizzled veteran.
check.
About the only ones it
Add in the battle of
Avoid this one at all
The Biggest one that bugs
But she is speaking German
The 2 languishes are completely
The role just doesn't fit
Typical comment or comebacks.<br /><br
But i wouldn't suggesting renting
I am very disappointed with
This is more like a
Some of casts from original
The captain of Dooley now
That was crazy.
What's the deal with the
It seems like they are
Not San Diego PD.
It is a completely different
The original was a good
I bought it on tape
And though I know that
"The romance was flat, the"
This may not have been
If you are one of
"And might I add, kudos"
It's exactly what fans of
Jim's comedic chops and choice
Look for him to try
I was expecting a little
I always did love the
But it looked like it
The plot was pretty lame
Not to mention that James
James just really ticked me
The dogs were the true
"But hopefully, James will realize"
Don't you wish Ashlee Simpson
:D <br /><br />3/10
Extremely disappointing film based on
His southern drawl was ridiculous.
I found myself laughing when
"Brando, so great in previous"
"Tyrone Power, in ""Witness for"
government's attempt to avoid marriages
soldiers and Japanese women.<br /><br
His moving from anti-these relationships
His emotions and talk made
Nothing about either performance was
Umeki's appearance on the screen
A better performance in this
She showed great emotion as
Her face was etched with
She realized that her dancing
Her performance together with the
"Patricia Owens, as Brando's first"
I didn't expect much from
You have to set the
"Still, it managed to disappoint,"
"It's all cliche, all predictable,"
"Watch ""The X-Files"" if you're"
They handle it better.
"Also, let anyone know that"
This has the logical consistency
<br /><br />Will be used
Just plain torture.<br /><br />I
Horrible.
Horrible.
"Horrible.<br /><br />You know, the"
Well that turns watching paint
"(I sincerely hope not, otherwise"
Made for TV should not
"Our audience are idiots!""<br /><br"
This is not a good
<br /><br />Hallmark should be
I'm off for a long
Robert Wagner is the evil
I rated this movie a
Judge for yourself.
"Be warned, the following will"
When the code - in
What it does is forcing
Within seconds after infection the
<br /><br />This virus is
When it finds out that
The virus also senses aggression
Fortunately it could be stopped
I have read the novel
"Very important elements, which made"
"Its much, much, much better.<br"
"Like so many media experiments,"
In the 5+ years since
The director clearly is a
One can almost see the
Sometimes the slick has less
Oh yes--and even though the
"Despite its stereotypes, virtually 'no-name'"
I was skeptical at first
"But in the end, I"
"I couldn't help thinking, though,"
Maybe it's just her face
"Actually, this flick, made in"
"The actors are attractive, and"
There aren't a bunch of
Nor are there wild car
"Well, there is that high"
And the pancake make-up on
Not pancake make-up in the
This is supposed to support
I would like to tell
A computer virus that is
Gimme a break.
"Warp drives a la ""Star"
This is so silly the
The flick could have used
<br /><br />One presumes Robert
He needed the money.
No other comparison between the
"In some ways, the concept"
"However, no point in this"
I felt as though I
The actors did not help
No chemistry.
I guess they were supposed
"However, the writers didn't work"
"Sure, they're both attractive, but"
Sabato's character is supposed to
Think of the Jeff Goldblum
Sabato's character does not.
He's Cassandra with just the
He appears to be right
Every actor was really trying
The symptoms looked like bad
"OK, the movie is good"
This kind of crap just
"First of all, strings of"
An organic virus is much
"Though, it's considered one of"
Explain to me how something
Maybe the radiation has some
"I could see that, but"
I've just lost 2 hours
I could make a better
How do they manage to
Porn movies have better scenarios
I wish I had those
"Even though, their acting skills"
<br /><br />It's the type
A somewhat dull made for
Antonio and Janine run around
For trivia buffs this will
When you see Boris Karloff
Karloff and Lugosi both play
The science here was -
A large portion of the
Lugosi pulls off a role
The story also plodded along
Given that this is really
It was OK - nothing
4/10
Unless you are already familiar
It's an endless series of
We can obviously see something
You'll be revolted at having
Freud would have a field
I wasn't sure how to
I'm not a Gackt fan
I always thought Hyde was
This movie is ridiculous.
It's so over the top
"In a way, this film"
"Quickly edited, almost hard to"
Though Hyde looked very stylish
I'm a sucker for good
Though the final shootout was
It wants to be a
what the hell.<br /><br />If
Is it because Gackt and
"Don't fool yourself, this MOVIE"
Thanks to the BBC for
I used to suffer from
However after watching one episode
After episode 2 I started
When the series had finished
